List,ID,Time,Word,Translation
N5\N5_07,2078900,638463254612188136,"カラオケ屋, カラオケや",karaoke club (bar)
N5\N5_07,1067770,638463254944562826,スキー,"skiing, பனிச்சறுக்கு, , ski, skis"
N5\N5_07,1067860,638463255089335561,"スキー場, スキーじょう","ski resort, ski area"
N5\N5_07,2845106,638463255210479798,"長野, ながの","Nagano (city, prefecture)"
N5\N5_07,2164690,638463255333956758,"千葉, ちば","Chiba (city, prefecture)"
N5\N5_07,2845107,638463255537740973,"神奈川, かながわ",Kanagawa (prefecture)
N5\N5_07,2164700,638463255838203638,"埼玉, さいたま","Saitama (city, prefecture)"
N5\N5_07,2164710,638463256227489478,"静岡, しずおか","Shizuoka (city, prefecture)"
N5\N5_07,1303220,638463256527867890,"山梨県, やまなしけん",Yamanashi Prefecture (Chūbu area)
N5\N5_07,1019420,638463256808148964,アルバイト,"part-time job, side job, , part-time worker"
N5\N5_07,1600430,638463257066823447,"飲み物, のみもの, 飲みもの, 飲物","drink, beverage"
N5\N5_07,1358340,638463257195690706,"食べ物, たべもの, 食べもの","food, சாப்பாடு, உணவு, போனகம், போனம்"
N5\N5_07,1315720,638463257494483777,"持つ, もつ","to hold (in one's hand), to take, to carry, வைத்திரு, , to possess, to have, to own, to maintain, to keep, to last, to be durable, to survive, to take charge of, to be in charge of, to hold (meeting, etc.), to have (opportunity, etc.), to have ""it"", to have that special something, to be blessed with good luck"
N5\N5_07,1347870,638463257916847887,"小学校, しょうがっこう","primary school, elementary school, grade school, தொடக்கப்பள்ளி"
N5\N5_07,1423650,638463258177967986,"中学校, ちゅうがっこう","junior high school, middle school, lower secondary school"
N5\N5_07,1597150,638463258434385253,"煙草, たばこ, 莨, 烟草, えんそう, タバコ","tobacco, cigarette, cigaret, cigar, சிகரெட், , tobacco plant (Nicotiana tabacum), புகையிலை"
N5\N5_07,1228260,638463258655433551,"吸う, すう, 喫う","to smoke, to breathe in, to inhale, , to suck, to sip, to slurp, to absorb, to soak up, to kiss"
N5\N5_07,1334040,638463258772884234,"住む, すむ","to live (of humans), to reside, to inhabit, to dwell, to abide"
N5\N5_07,1410590,638463258883809411,"待つ, まつ, 俟つ","to wait, காத்திருப்பு, , to await, to look forward to, to anticipate, to depend on, to need"
N5\N5_07,1360010,638463259037536376,"寝る, ねる, 寐る","to sleep (lying down), தூங்கு, உறங்கு, , to go to bed, to lie in bed, to lie down, to sleep (with someone, i.e. have intercourse), to lie flat (e.g. of hair), to lie idle (of funds, stock, etc.), to ferment (of soy sauce, miso, etc.)"
N5\N5_07,1174420,638463259186193697,"英語, えいご","English (language), ஆங்கிலம், ஆங்கிலம"
N5\N5_07,1001710,638463259330219503,"お菓子, おかし, 御菓子","confections, sweets, candy, cake, மிட்டாய்"
N5\N5_07,1562870,638463259572153608,"腕時計, うでどけい","wristwatch, watch, கைக்கடிகாரம்"
N5\N5_08,1443840,638464097173289924,"電話, でんわ","telephone call, phone call, தொலைபேசி, , telephone (device)"
N5\N5_08,1047700,638464097173290401,グローバル,global
N5\N5_08,1652680,638464097173290472,"仏蘭西, フランス, 佛蘭西",France
N5\N5_08,1021360,638464097173290552,"伊太利, イタリア, 伊太利亜, イタリヤ",Italy
N5\N5_08,1008630,638464097173290638,"迚も, とても, とっても","very, awfully, exceedingly, , (not) at all, by no means, simply (cannot)"
N5\N5_08,2670940,638464097173290692,あんまし,"remainder, remnant, rest, balance, surplus, remains (of a meal), leftovers, , not very, not much, too much, excessively, overly, extreme, great, severe, tremendous, terrible, more than, over"
N5\N5_08,1519290,638464097173290721,"忙しい, いそがしい, 忙がしい","busy, occupied, hectic, , restless, hurried, fidgety"
N5\N5_08,1207240,638464097173290770,"楽しい, たのしい, 愉しい, 娯しい","enjoyable, fun, pleasant, happy, delightful, வேடிக்கை விளையாட்டு"
N5\N5_08,1533580,638464097173290828,"面白い, おもしろい","interesting, fascinating, intriguing, enthralling, , amusing, funny, comical, enjoyable, fun, entertaining, pleasant, agreeable, good, satisfactory, favourable, desirable, encouraging"
N5\N5_08,1460850,638464097173290878,"難しい, むずかしい, 六借しい, 六ヶ敷い, むつかしい","difficult, hard, troublesome, complicated, serious (disease, problem, etc.), கடினம், , impossible, unfeasible, fussy, particular, fastidious, hard to please, displeased, gloomy, glum, sullen, serious (look), dirty, unclean, filthy, detestable, unpleasant, uncomfortable, creepy, spooky, கடினமான"
N5\N5_08,1157000,638464097173290915,"易しい, やさしい","easy, plain, simple"
N5\N5_08,1412890,638464097173290952,"大きな, おおきな","big, large, great"
N5\N5_08,1347750,638464097173290988,"小さい, ちいさい","small, little, tiny, சிறிய், சிறிய, சின்ன, , slight, below average (in degree, amount, etc.), minor, low (e.g. sound), soft (e.g. voice), unimportant, petty, insignificant, trifling, trivial, young, juvenile, இளைய, சின்னி"
N5\N5_08,1210360,638464097173291022,"寒い, さむい, さぶい","cold (e.g. weather), , uninteresting (esp. joke), lame, dull, weak, corny"
N5\N5_08,1467720,638464097173291055,"熱い, あつい","hot (to the touch), வெப்பமான, , passionate (feelings, etc.), ardent, hot (e.g. gaze), hot (e.g. temper), zealous, enthusiastic, fired up, intense, severe, extreme, hot (topic), of interest"
N5\N5_08,1283190,638464097173291160,"高い, たかい, 高価い","high, tall, உயரமான, , expensive, high-priced, high (level), above average (in degree, quality, etc.), loud, high-pitched, shrill, விலையுயர்ந்த"
N5\N5_08,1153670,638464097173291200,"安い, やすい, 廉い","cheap, inexpensive, மலிவான, , calm, peaceful, quiet"
N5\N5_08,1361490,638464097173291246,"新しい, あたらしい, 新らしい","new, novel, fresh, recent, latest, up-to-date, modern, புதிய"
N5\N5_08,1265070,638464097173291311,"古い, ふるい, 故い, 旧い","old, aged, ancient, antiquated, antique, timeworn, பழைய, , long, since long ago, time-honored, of the distant past, long-ago, stale, threadbare, hackneyed, corny, old-fashioned, outmoded, out-of-date"
N5\N5_08,1605820,638464097173291348,"良い, よい, 好い, 善い, 佳い, 吉い, 宜い, えい","good, excellent, fine, nice, pleasant, agreeable, நன்மை, , sufficient, enough, ready, prepared, profitable (deal, business offer, etc.), beneficial, OK, all right, no problem, easy to ..., நல்ல"
N5\N5_08,1151260,638464097173291382,"悪い, わるい, 惡い, 惡るい","bad, poor, undesirable, தீய, , poor (quality), inferior, insufficient, evil, sinful, ugly, not beautiful, at fault, to blame, in the wrong, bad (at doing something), unprofitable, unbeneficial, sorry, (my) bad, unforgivable, மோசமான"
N5\N5_08,1474910,638464097173291419,"白い, しろい","white, வெள்"
N5\N5_08,1474900,638464097173291456,"白, しろ","white, வெள்ளை, , innocence, innocent person, blank space, white go stone, white dragon tile, skewered grilled pig intestine"
N5\N5_08,1287420,638464097173291492,"黒い, くろい","black, கருப்பு, , dark, blackish, sun-tanned (skin), suspicious, criminal, illicit, darkened and dirty, sooty, covered in dirt, evil, wicked, black-hearted, inauspicious, ill-boding, unlucky"
N5\N5_08,1287410,638464097173291527,"黒, くろ","black, கருப்பு, , black go stone, guilt, guilty person"
N5\N5_08,1383240,638464097173291563,"赤い, あかい, 紅い, 朱い, 緋い, 赭い, 丹い","red, crimson, scarlet, vermilion, vermillion, சிவப்பு, செம், செங், செந், , communist, beautiful"
N5\N5_08,2013900,638464097173291600,"赤, あか, 紅, 朱, 緋","red, crimson, scarlet, சிவப்பு, , red-containing colour (e.g. brown, pink, orange), Red (i.e. communist), red light (traffic), red ink (i.e. in finance or proof-reading), (in) the red, complete, total, perfect, obvious, copper, red 5-point card"
N5\N5_08,1381390,638464097173291635,"青い, あおい, 蒼い, 碧い","blue, azure, நீலம், , green, pale, gray, grey, unripe, inexperienced"
N5\N5_08,1381380,638464097173291671,"青, あお, 蒼, 碧","blue, azure, நீலம், , green, green light (traffic), black (horse coat color), blue 5-point card, immature, unripe, young"
N5\N5_08,1556730,638464097173291705,"冷たい, つめたい, つべたい","cold (to the touch), chilly, icy, freezing, , (emotionally) cold, coldhearted, unfeeling, indifferent, unfriendly, distant"
N5\N5_08,1586420,638464097173291739,"暖かい, あたたかい, 温かい, 暖い, あったかい","warm, mild, (pleasantly) hot, , considerate, kind, genial, warm (of a colour), mellow, having enough money"
N5\N5_08,1242130,638464105455934118,"近い, ちかい","near, close, short (distance), அருகில், , close (in time), soon, close (relationship), friendly, intimate, closely related, similar, almost the same, close to, nearly"
N5\N5_08,1177800,638464105455934388,"遠い, とおい","far, distant, far away, a long way off, in the distance, தூரமான, , distant (past), remote (in time), far-removed (in time), distant (relationship or kinship), having little to do (with someone), far (from something else in quality, degree, etc.), not similar, hard (of hearing), nearsighted"
N5\N5_08,1278410,638464105455934459,"広い, ひろい, 弘い, 廣い, 宏い","spacious, vast, wide, பரந்த"
N5\N5_08,1237680,638464105455934481,"狭い, せまい","narrow, confined, small, cramped, குறுகிய, , limited, narrow-minded, confining"
N5\N5_08,1404975,638464105455934500,"早い, はやい, 速い, 疾い, 捷い","fast, quick, rapid, swift, speedy, brisk, prompt, விரைவு, , early, soon, earlier than usual, premature, too soon, too early, easy, simple, as soon as ..., the moment ..., the instant ..."
N5\N5_08,1421970,638464105455934518,"遅い, おそい, 鈍い, 晩い, 遲い","slow, time-consuming, sluggish, மெதுவான, , late (in the day), towards the end (of the day or night), until a time far into the day or night, later (than expected or usual), behind schedule, behind time, tardy, overdue, unpunctual, too late, having missed the boat, dull, stupid"
N5\N5_08,1486650,638464105455934537,"美味しい, おいしい","good(-tasting), nice, delicious, tasty, சுவையான, , attractive (offer, opportunity, etc.), appealing, convenient, favorable, desirable, profitable"
N5\N5_08,1495000,638464105455934631,"不味い, まずい, マズイ, マズい","bad (taste), unpalatable, unsavoury, unsavory, awful, terrible, unpleasant, , poor, unskillful, unskilful, bungling, clumsy, ugly, unattractive, homely, plain, awkward, problematic, troublesome, unfavorable, unfavourable, unwise"
N5\N5_08,1310460,638464105455934647,"上手い, うまい, 美味い, 旨い, 巧い, 甘い, 美い","skillful, skilful, skilled, good, expert, clever (expression, trick, etc.), apt, appropriate, , delicious, tasty, nice, good (deal, idea, etc.), profitable, promising, lucky, fortunate, successful, satisfactory, splendid"
N5\N5_08,1438690,638464105455934665,"天気, てんき","weather, வானிலை, , fair weather, fine weather, ஒளியியல் தோற்றப்பாடு"
N5\N5_08,1474850,638464105455934680,"泊まる, とまる, 泊る","to stay at (e.g. hotel), , to be docked, to be berthed, to be moored"
N5\N5_08,1122650,638464105455934697,ホテル,"hotel, ஓட்டல், , விடுதி"
N5\N5_08,1257540,638464105455934714,"建物, たてもの","building, கட்டிடம், , வீடு"
N5\N5_08,1065560,638464105455934733,ジャパン,Japan
N5\N5_08,1374300,638464105455934749,"世話, せわ","care, looking after, help, assistance, aid, உதவி, , trouble, bother, good offices, recommendation, introduction, everyday life, everyday affairs, everyday language, sewamono (Edo-period drama about contemporary life)"
N5\N5_08,1420470,638464105455934764,"知る, しる, 識る","to know, to be aware (of), to be conscious (of), to learn (of), to find out, to discover, அறி, , to sense, to feel, to notice, to realize, to understand, to comprehend, to grasp, to appreciate, to remember, to be familiar with, to be acquainted with, to experience, to go through, to know (e.g. hardship), to get acquainted with (a person), to get to know, to have to do with, to be concerned with, to be one's concern, to be one's responsibility"
N5\N5_08,1106010,638464105455934783,ビル,"multi-floor building, multi-storey building"
N5\N5_08,1507090,638464105455934798,"平仮名, ひらがな, ひら仮名","hiragana, cursive Japanese syllabary used primarily for native Japanese words (esp. function words, inflections, etc.), ஹிரகனா எழுத்துக்கள்"
N5\N5_08,1511600,638464105455934816,"片仮名, かたかな, カタカナ","katakana, angular Japanese syllabary used primarily for loanwords"
N5\N5_08,1213170,638464105455934832,"漢字, かんじ","kanji, Chinese character, சீன எழுத்துமுறை"
N5\N5_09,1160820,638574694432963822,"一つ, ひとつ, １つ, 一","one, ஒன்று, , for one thing, only, (not) even, just (e.g. ""just try it""), some kind of, one type of"
N5\N5_09,1461160,638574694432964022,"二つ, ふたつ, ２つ","two, இரண்டு (numeral: ௨)"
N5\N5_09,1264740,638574694432964071,"個, こ, 箇, コ","counter for articles, , counter for military units, individual"
N5\N5_09,2153790,638574694432964093,"名, めい","counter for people (usu. seating, reservations and such), , first name, famous, great, noun"
N5\N5_09,2262180,638574694432964114,"何名, なんめい",how many people
N5\N5_09,1541620,638574694432964132,"有名, ゆうめい","famous, , fame"
N5\N5_09,1463480,638574694432964151,"賑やか, にぎやか","bustling, busy, crowded, lively, prosperous, thriving, , lively (party, voices, etc.), loud, noisy, merry, cheerful"
N5\N5_09,1381820,638574694432964169,"静か, しずか, 閑か","quiet, silent, அமைதி, , slow, unhurried, calm, peaceful"
N5\N5_09,1512610,638574694432964186,"便利, べんり","convenient, handy, useful, பயன்தருவதான"
N5\N5_09,1494860,638574694432964204,"不便, ふべん","inconvenience, inexpediency, unhandiness"
N5\N5_09,1580480,638574694432964222,"丈夫, じょうぶ","healthy, robust, strong, solid, durable"
N5\N5_09,1364360,638574694432964240,"真面目, まじめ, マジメ","serious, earnest, sober, grave, , honest, sincere"
N5\N5_09,1551790,638574694432964259,"立派, りっぱ","splendid, fine, handsome, elegant, imposing, prominent, impressive, நேர்த்தியான, , praiseworthy, creditable, worthy, legal, legitimate, lawful, undeniable (e.g. crime), indisputable, solid"
N5\N5_09,1304680,638574694432964274,"残念, ざんねん","regrettable, unfortunate, disappointing, vexing, இரக்கம்"
N5\N5_09,1577280,638574694432964289,"暇, ひま, 閑, 遑, いとま, ヒマ","spare time, free time, leisure, ஓய்வு நேரம், , time (e.g. time it takes to do something), time off, day off, vacation, holiday, leave, quitting (one's job), firing someone, divorcing (one's spouse), (being) inactive, (of one's business) slow, leaving, departing"
N5\N5_09,1415000,638574694432964305,"大変, たいへん, 大へん","very, greatly, terribly, awfully, மிகவும், ரொம்ப, மிக, , immense, enormous, great, serious, grave, dreadful, terrible, difficult, hard, challenging, major incident, disaster"
N5\N5_09,1415870,638574694432964318,"沢山, たくさん","a lot, lots, plenty, many, a large number, much, a great deal, a good deal, நிறைய, பல, , enough, sufficient, too many, too much"
N5\N5_09,1188890,638574694432964336,"何時も, いつも","always, all the time, at all times, , never, usual, regular, habitual, customary"
N5\N5_09,1454080,638574694432964352,"道, みち, 途, 路, 径","road, path, street, lane, passage, சாலை, , route, way, distance, journey, road (e.g. to victory), course, way (of living, proper conduct, etc.), moral principles, teachings (esp. Confucian or Buddhist), dogma, field (e.g. of medicine), subject, speciality, means, method, வழி, வீதி, தெரு"
N5\N5_09,1603990,638574694432964369,"町, まち, 街","town, block, neighbourhood, neighborhood, நகரம், , downtown, main street, road"
N5\N5_09,1238460,638574694432964385,"蕎麦, そば, そばむぎ, そまむぎ","buckwheat (Fagopyrum esculentum), , soba, Japanese buckwheat noodles, Chinese-style noodles"
N5\N5_09,1574470,638574694432964397,"饂飩, うどん, うんどん","udon, thick Japanese wheat noodles"
N5\N5_09,1845250,638574694432964412,"牛丼, ぎゅうどん","gyudon, rice covered with sliced beef, usu. with vegetables"
N5\N5_09,1605420,638574694432964428,"焼肉, やきにく, 焼き肉","yakiniku, Japanese dish of grilled meat similar to Korean barbecue, , roasted meat, grill"
N5\N5_09,1463520,638574694432964441,"肉, にく","flesh, இறைச்சி, , meat, flesh (of a fruit), pulp, the physical body (as opposed to the spirit), thickness, content, substance, ink pad"
N5\N5_09,1253020,638574694432964456,"鶏肉, とりにく, 鳥肉, とり肉, けいにく, ちょうにく","chicken meat, கோழிக் கறி, , fowl, poultry, bird meat"
N5\N5_09,1457440,638574694432964471,"豚肉, ぶたにく, ぶた肉, とんにく",pork
N5\N5_09,1231580,638574694432964486,"牛肉, ぎゅうにく","beef, மாட்டிறைச்சி"
N5\N5_09,1537370,638574694432964499,"野菜, やさい","vegetable, காய்கறி"
N5\N5_09,1350450,638574694432964514,"焼きそば, やきそば, 焼そば, 焼き蕎麦, 焼蕎麦, ヤキソバ","yakisoba, fried noodles, usu. with vegetables and meat"
N5\N5_09,1039140,638574694432964526,"咖哩, カレー, カリー","curry (esp. Japanese curry), குளம்பு, , rice and curry"
N5\N5_09,1106620,638574694432964542,"ピザ, ピッツァ, ピッツア","pizza, வேகப்பம், பீத்சா, பீஸ்ஸா, , fat, ugly person"
N5\N5_09,1096860,638574694432964622,ハンバーガー,"hamburger (on a bun), பர்கர்"
N5\N5_09,1058580,638574694432964638,"サンドイッチ, サンドウィッチ","sandwich, சான்விச்"
N5\N5_09,1555480,638574694432964652,"林檎, りんご, 苹果, へいか, ひょうか, りゅうごう, りんきん, りんき, リンゴ","apple (fruit), ஆப்பழம், , apple tree (Malus pumila)"
N5\N5_09,1528410,638574694432964666,"蜜柑, みかん, ミカン","mandarin (esp. the satsuma mandarin (Citrus unshiu)), mandarin orange, tangerine, clementine, ஆரஞ்சு, சர்க்கரை நாரத்தை, , citrus (Citrus spp.)"
N5\N5_09,1549860,638574694432964681,"梨, なし, ナシ","pear (esp. Japanese pear), பேரிக்காய்"
N5\N5_09,1435650,638574694432964696,"定食, ていしょく","set meal, special (of the day)"
N5\N5_09,1025690,638574694432964712,"ウェイトレス, ウエイトレス, ウエートレス, ウェートレス",waitress
N5\N5_09,1426650,638574694432964724,"注文, ちゅうもん, 註文","order (for an item), , request, demand, condition"
N5\N5_09,1198430,638574694432964739,"会計, かいけい","accounting, finance, account, reckoning, கணக்கு வழக்கு, , bill (at a restaurant), check, accountant, treasurer, paymaster, cashier, settlement (of a bill, fee, etc.), payment, economic condition, கணக்கியல்"
N5\N5_09,1175570,638574694432964752,"円, えん, 圓","yen (Japanese monetary unit), வட்டம், , circle"
N5\N5_09,1509430,638574694432964767,"別, べつ, べち","distinction, difference, discrimination, வேறு, , separate, different, another, extra, exception, exclusion, classified by, ranked by, according to"
N5\N5_09,1145310,638574694432964785,レストラン,"restaurant (esp. Western-style), உணவகம்"
N5\N5_09,1343100,638574694432964798,"所, ところ, 処, 處, とこ","place, spot, scene, site, இடம், , address, district, area, locality, one's house, point, aspect, side, facet, passage (in text), part, space, room, thing, matter, whereupon, as a result, about to, on the verge of, was just doing, was in the process of doing, have just done, just finished doing"
N5\N5_09,1315840,638574694432964812,"時, とき, 刻, 秋","time, hour, moment, , occasion, case, chance, opportunity, season, the times, the age, the day, tense"
N5\N5_09,1320140,638574694432964826,"失敗, しっぱい","failure, mistake, blunder, தோல்வி"
N5\N5_09,1378860,638574694432964840,"生活, せいかつ","life, living, , livelihood, (one's) living"
N5\N5_09,1221270,638574694432964852,"帰る, かえる, 還る","to return, to come home, to go home, to go back, மீட்சி, , to leave (of a guest, customer, etc.), to get home, to get to home plate"
N5\N5_09,1223640,638574694432964866,"起きる, おきる","to get up, to rise, to blaze up (fire), எழு, , to wake up, to be awake, to stay awake, to occur (usu. of unfavourable incidents), to happen, to take place, விழி"
N5\N5_10,1526920,638464125277047076,"漫画, まんが, マンガ","cartoon, comic, comic strip, manga, வரைகதை"
N5\N5_10,1017590,638464125382302593,アニメ,"animation, animated film, animated cartoon, anime, அனிமே"
N5\N5_10,2159920,638464125915793620,"テレビ番組, テレビばんぐみ","television program, TV program, தொலைக்காட்சி நிகழ்ச்சி"
N5\N5_10,1193060,638464126149325199,"果物, くだもの, 菓物, かぶつ","fruit, பழம், கனி"
N5\N5_10,1578010,638464126274460104,"魚, さかな, うお","fish, மீன்"
N5\N5_10,1077250,638464126432883799,ダンス,"dance, ஆடல், கூத்து, நடனம், , ஆடு, கூத்தாடு, நடனமாடு"
N5\N5_10,1073210,638464126534895319,スポーツ,"sport, sports, விளையாட்டு, , உடல் திறன் விளையாட்டு"
N5\N5_10,1183720,638464126703455036,"音楽, おんがく","music, சங்கீதம், இசை"
N5\N5_10,1001820,638464126805801883,"お金, おかね, 御金","money, பணம்"
N5\N5_10,1077720,638464127140822737,"チケット, ティケット, テケツ","ticket, பயணச்சீட்டு"
N5\N5_10,1385170,638464127237215070,"切符, きっぷ","ticket, நுழைவுச்சீட்டு"
N5\N5_10,1419990,638464127407421421,"男, おとこ, おっこ","man, male, ஆண், , fellow, guy, chap, bloke, male lover, boyfriend, manliness, manly honor, manly honour, manly reputation"
N5\N5_10,1344930,638464127556785288,"女, おんな, おみな, おうな, うみな, おな","female, woman, female sex, பெண், , female lover, girlfriend, mistress, (someone's) woman"
N5\N5_10,1483070,638464127654981421,"彼, かれ","he, him, அவன், , boyfriend"
N5\N5_10,1483150,638464127717183129,"彼女, かのじょ","she, her, , girlfriend"
N5\N5_10,1521400,638464127944212421,"僕, ぼく","I, me, , you, manservant"
N5\N5_10,1576870,638464128184627249,"俺, おれ, 己, おらあ, おり","I, me"
N5\N5_10,1277450,638464128345970682,"好き, すき","liking, being fond of, to one's liking, to one's taste, preferred, favourite, விருப்பம், , liking (romantically), being in love with, beloved, faddism, eccentricity, as one likes, as it suits one, lecherous, lustful, salacious"
N5\N5_10,1257240,638464128471997692,"嫌い, きらい","disliked, hated, disagreeable, வெறுப்பு, , tendency, smack (of), touch (of), distinction, discrimination"
N5\N5_10,1353320,638464131200782454,"上手, じょうず, じょうて, じょうしゅ","skillful, skilled, proficient, good (at), adept, clever, , flattery"
N5\N5_10,1185200,638464131200782842,"下手, へた, ヘタ","unskillful, poor, awkward, , imprudent, untactful"
N5\N5_10,1606560,638464131200782897,"分かる, わかる, 解る, 判る, 分る","to understand, to comprehend, to grasp, to see, to get, to follow, புரிந்து, , to become clear, to be known, to be discovered, to be realized, to be realised, to be found out, I know!, I think so too!"
N5\N5_10,1522240,638464131200782941,"本屋, ほんや","bookstore, bookshop, புத்தகக்கடை, , publisher, main building"
N5\N5_10,1053280,638464131200782980,"コンビニ, コンベニ",convenience store
N5\N5_10,1226440,638464131200783024,"喫茶店, きっさてん, きっちゃてん","coffee shop, tearoom, coffee lounge, coffeehouse, cafe, அருந்தகம், கபே, கஃபே"
N5\N5_10,1385070,638464131200783067,"切手, きって","stamp (postage), merchandise certificate, அஞ்சற்றலை, , அஞ்சல் தலை"
N5\N5_10,1348870,638464131200783104,"少し, すこし, 寡し, 些し","a little, a bit, a small amount, a few, some, slightly, somewhat, சற்று, , a little while, a short time, a moment, a minute, a little way, a short distance, கொஞ்சம்"
N5\N5_10,1395620,638464131200783147,"全然, ぜんぜん","(not) at all, (not) in the slightest, , wholly, entirely, completely, totally, extremely, very"
N5\N5_10,1202270,638464131200783184,"絵, え, 画, が","picture, drawing, painting, sketch, படம், , image (TV, film, etc.), footage, ஓவியம், கீறல்"
N5\N5_10,1583460,638464135692779677,"描く, えがく, 画く, かく","to draw, to paint, to sketch, வரை, , to depict, to describe, to picture in one's mind, to imagine, to form a certain shape (e.g. path of an action, appearance of an object, etc.)"
N5\N5_10,1352320,638464135692779938,"上げる, あげる, 挙げる, 揚げる","to raise, to elevate, உயர்த்து, , to do up (one's hair), to fly (a kite, etc.), to launch (fireworks, etc.), to surface (a submarine, etc.), to land (a boat), to deep-fry, to show someone (into a room), to give, to send someone (away), to enrol (one's child in school), to enroll, to increase (price, quality, status, etc.), to develop (talent, skill), to improve, to make (a loud sound), to raise (one's voice), to earn (something desirable), to praise, to give (an example, etc.), to cite, to summon up (all of one's energy, etc.), to arrest, to nominate, to summon (for geishas, etc.), to offer up (incense, a prayer, etc.) to the gods (or Buddha, etc.), to bear (a child), to conduct (a ceremony, esp. a wedding), (of the tide) to come in, to vomit, to do for (the sake of someone else), to complete ..., to humbly do ..."
N5\N5_10,1535910,638464135692779975,"貰う, もらう","to receive, to take, to accept, , to get someone to do something, to have in one's pocket (a fight, match), to contract (a disease), to catch, to be affected"
N5\N5_10,1512130,638464135692779997,"返す, かえす, 反す","to return (something), to restore, to put back, , to turn over, to turn upside down, to overturn, to pay back, to retaliate, to reciprocate, to respond (with), to retort, to reply, to say back, to do ... back (e.g. speak back, throw back), to do again, to do repeatedly"
N5\N5_10,1472760,638464135692780085,"背丈, せたけ, せいたけ","stature, height"
N5\N5_10,2721200,638464135692780107,"レンタルビデオ店, レンタルビデオてん",video rental shop
N5\N5_10,1213400,638464135692780123,"甘い, あまい","sweet-tasting, sweet, sugary, sugared, இனிப்பான, , fragrant (smelling), sweet (music), lightly salted, light in salt, not spicy, naive, overly optimistic, soft on, generous, indulgent, easy-going, lenient, half-hearted, not finished properly, insufficient, not satisfactory, inadequate, loose, mild, tempting, enticing, luring"
N5\N5_10,1365850,638464135692780144,"辛い, からい","spicy, hot, , salty, harsh (criticism), severe (punishment), strict, painful, bitter, difficult, tough"
N5\N5_10,1244310,638464135692780163,"苦い, にがい","bitter, கசப்பான"
N5\N5_10,1609860,638464135692780236,"塩辛い, しおからい, 鹹い, からい","salty (taste), briny"
N5\N5_10,1304280,638464135692780252,"酸っぱい, すっぱい","sour, acid"
N5\N5_10,1469890,638464135692780273,"濃い, こい","deep (colour), dark, , strong (flavour, smell, etc.), thick (consistency), dense, strong (possibility, etc.), thick (i.e. ""as thick as thieves""), close, deep (love, etc.)"
N5\N5_10,1475480,638464135692780292,"薄い, うすい","thin, தேய்வுற்று மெலி, , pale, light, faint, watery, dilute, weak (taste, etc.), little (affection, etc.) not much (of a presence), slim (probability, etc.), small, sparse, patchy, scattered"
N5\N5_10,1502390,638464135692780308,"物, もの, もん, モノ","thing, object, article, stuff, substance, வஸ்து, , one's things, possessions, property, belongings, something, anything, everything, nothing, quality, reason, the way of things, used to emphasize emotion, judgment, etc., used to indicate a common occurrence in the past (after a verb in past tense), used to indicate a general tendency, used to indicate something that should happen, item classified as ..., item related to ..., work in the genre of ..., cause of ..., cause for ..., somehow, somewhat, for some reason, really, truly"
N5\N5_10,1357600,638464135692780326,"色, いろ","colour, color, hue, tint, tinge, shade, நிறம், வண்ணம், , complexion, skin colour, skin color, look (on one's face), expression, appearance, air, feeling, personality, character, tone (of one's voice, etc.), tune, sound, ring, love, lust, sensuality, love affair, lover, paramour, beauty, sexiness, physical appeal, kind, type, variety"
N5\N5_10,1207590,638464135692780359,"掛かる, かかる, 掛る, 懸かる, 懸る","to take (a resource, e.g. time or money), தொங்கு, , to hang, to come into view, to arrive, to come under (a contract, a tax), to start (engines, motors), to attend, to deal with, to handle, to have started to, to be on the verge of, to overlap (e.g. information in a manual), to cover, to (come) at, to be fastened, to be covered (e.g. with dust, a table-cloth, etc.), to be caught in, to get a call, to depend on"
N5\N5_10,1466940,638464135692780378,"如何して, どうして","how, in what way, by what means, , why, for what reason, for what purpose, what for, cannot possibly, no way"
N5\N5_11,1195430,638574698005801013,"荷物, にもつ","luggage, baggage, package, பயணமூட்டை, , burden, payload (of a packet, cell, etc.)"
N5\N5_11,1589730,638574698107797431,"買い物, かいもの, 買物, かいもん","shopping, purchased goods, ஷாப்பிங்"
N5\N5_11,1390980,638574698296056117,"洗濯, せんたく, 洗たく, せんだく","washing, laundry, , relaxing, taking a break"
N5\N5_11,1559160,638574698568232789,"練習, れんしゅう","practice, training, drill, (an) exercise, workout"
N5\N5_11,1390930,638574698765448157,"洗う, あらう","to wash, to cleanse, to rinse, கழுவு, அலம்பு, , to inquire into, to investigate, to purify (one's heart), to lave (e.g. shore), to wash over (e.g. deck), to sweep"
N5\N5_11,1547450,638574698943260758,"浴びる, あびる","to dash over oneself (e.g. water), to take (e.g. shower), to bask in (e.g. the sun), to bathe in, to be flooded with (e.g. light), to be covered in, குளி, , to suffer (e.g. an attack), to draw (e.g. criticism, attention, praise), to have heaped upon, to be showered with"
N5\N5_11,1061820,638574699499377896,シャワー,shower
N5\N5_11,1341670,638574699932374983,"準備, じゅんび","preparation, arrangements, getting ready, provision, setup, reserving"
N5\N5_11,1527110,638574700048570552,"未だ, まだ, いまだ","still, as yet, only, இன்னும், , (not) yet, more, (more) still, at least, comparatively, relatively, unfinished, incomplete, not yet done"
N5\N5_11,1589600,638574700554222776,"終わる, おわる, 終る, 了る, 卒る, 畢る, 竟る","to end, to come to an end, to close, to finish, முடி"
